User-ID;ISBN;Rating
62343;0312278586;0
129358;0373652259;0
93363;087123940X;7
272735;0451208765;4
61619;067942525X;0
257944;8817864218;0
209009;8760401001;0
265313;1566199190;0
75860;0553571885;0
77052;0373289243;0
4208;0099521016;6
127359;0345458303;8
35859;0553238000;0
163759;0373240104;6
182987;0226174387;0
171118;075290017X;8
203161;0671789422;0
238781;0821744291;0
10819;0553293362;8
250984;0399146229;0
76626;1853260231;0
248850;0525946063;7
76041;2010098153;5
266865;0452271800;0
106128;0671620991;10
236283;0385086954;10
234765;067976402X;9
147678;0394580885;8
177458;1570425388;0
205197;0060928336;0
242824;0451200497;0
210871;0805201025;0
181687;0451188462;0
258185;0821761021;8
11676;0688162827;0
86243;0671665812;0
107301;0571117880;0
189835;0140351213;5
234683;0099502704;0
141493;1573226823;0
11676;1558744630;0
92547;0553240455;0
48911;0964149605;10
242824;0373273134;0
84201;0446303046;0
46269;B000051ZUO;0
198711;0590442562;0
212898;0446606227;0
43309;0792234278;0
228764;0515120790;0
94923;0312858116;0
104665;0451166892;0
24194;044922290X;0
11601;067151914X;0
87974;1573440728;0
219683;0671039733;9
197659;051734582X;8
261829;0373190905;0
53628;0553101676;0
69076;8433917269;5
145374;0312113420;0
235221;0590673211;0
238781;0446601241;0
30994;0060930535;10
114414;0140105956;0
91169;9510222313;0
124418;3492045170;0
78834;1891839020;0
178797;0140231668;8
35859;0451205685;0
174738;0671416162;5
181103;0061067202;10
131837;0689832133;0
101876;0385240864;0
149893;0380811812;0
254676;0312066384;0
191707;3453212231;0
141901;0316781266;6
30511;0679761829;7
86189;080411868X;0
11601;0876091729;0
73394;0821766570;0
194934;0679642323;0
174092;1856275795;6
223451;0743457463;5
232131;0140121021;0
268092;0743457439;8
247890;0890964041;0
11676;0671024612;3
227447;0671567993;0
70065;0446606324;0
43742;8838910987;0
30241;0440415802;6
118985;0060973943;8
206202;0060256710;10
173291;0441005705;0
157273;0345365399;9
213826;0345338588;0
204452;0375708278;7
26443;2253006777;0
55927;0553296981;10
245963;044021288X;0
220360;0553582143;9
76499;038533379X;1
209516;0340830069;0
5903;0860685179;0
151007;0802132758;8
230522;0451190491;0
130474;0553198149;0
53174;0805417710;1
208236;0425128164;7
252846;0804802262;0
198711;0061094048;0
156670;9727100082;7
218111;1892989042;7
274406;0439371163;10
213255;0385498802;9
254899;0140440232;10
156150;0449207668;0
94864;8806143336;7
275970;0805063323;0
235105;0451124383;0
35407;3423204206;9
121261;0961866349;7
43337;1580910157;0
200674;0373261403;0
184299;0803750668;0
19664;0394549953;0
144828;0345409671;8
69021;3499194651;0
224349;0641511213;0
98492;9014025084;7
229632;0373033834;5
190844;0062500260;10
234565;038550120X;0
131402;0712651063;9
177090;1551664852;0
233917;0807554014;0
46297;0812911482;8
254502;026466339X;9
169027;0764225286;8
135265;0373245297;7
229011;0451404866;8
54429;0452279259;10
29259;1570640238;0
263877;0452280621;0
208829;0307215962;0
254241;0446343870;0
118135;9726116309;0
248643;0826457673;10
217106;0812924630;0
124322;0789203472;8
131855;0440183057;0
204675;0679309454;5
249031;8401462118;6
120588;0394753518;8
207180;0816740771;8
149908;0140074511;8
267644;0345457781;8
138602;0553253204;0
229807;9500418851;0
232752;0425098729;0
193898;0446612901;0
39773;0609803638;0
153662;038524293X;0
212898;0515125539;0
44852;0060930535;5
41084;0590021028;0
247391;8401485827;9
16634;042510107X;0
15136;ASTAINZ070795;7
252695;0812521625;0
224349;0385265840;0
198711;0696006901;0
76352;1575668238;0
79998;9561308770;8
238527;074343627X;0
60842;2707303127;4
59150;0804116768;0
242106;0440206235;10
170869;0786868716;9
147451;0553575384;0
19695;0553142070;0
71285;9501516822;0
3757;8479530936;7
215677;0349112762;0
193248;081331772X;0
29259;068812707X;0
193560;0571167373;0
214990;0060531231;0
110912;0449002640;0
173415;0312278586;0
106816;0671759299;0
116836;0679416498;0
66619;880448059X;10
202358;0393316491;8
118628;0770429149;0
213913;0441005241;0
229011;0385722206;0
274308;0805064389;0
137887;1857027051;0
207148;1573229725;0
91001;0349113602;0
7346;0553247824;0
114444;0312970617;0
29795;0671462970;0
12538;0451208641;0
111810;0446604666;8
144531;0671683144;0
252848;0373115865;0
242249;0446611808;8
9924;1581960085;0
38449;1877662038;10
104636;0553574965;0
16106;0842329293;0
124942;0679876510;0
75591;0451628330;0
148028;0671434225;0
89899;0399139141;7
150814;0440236053;0
131046;0066214718;0
98391;0312987846;10
39281;0671210742;0
129690;0618153969;0
23902;0436204959;9
75485;0743237188;0
64439;8848102433;4
140997;3518379941;0
129358;0373243685;0
173415;0393319296;9
232704;0671498037;0
79740;0553576526;0
55892;155800470X;6
196077;0553567144;0
198547;0679745653;9
196443;0786887176;5
234281;2707300101;8
187747;0679455884;0
225986;0330286404;0
11676;1580050972;10
201256;0747254036;0
263504;0671867091;8
175117;068418382X;0
36256;0671533029;0
259035;158542045X;0
275970;0140111689;0
235842;0816735166;0
244056;0099394316;0
57556;080411868X;8
102164;3499227711;0
16634;0898158915;0
39646;0743206029;0
231210;0671554611;0
31874;0399146113;9
210035;0373311176;0
16634;0395329361;10
188478;8806158848;0
259223;0553234811;8
120548;8439563418;0
182053;0399515100;0
234623;0671023187;0
117029;8473861345;0
200674;0446363669;0
55763;0679402977525;0
130474;0553287796;0
52584;0671760742;0
138543;0064407683;7
35859;0688071813;9
34988;155166674X;10
163124;N3442118344;0
258413;3811801058;0
267577;2070418979;8
115435;0679731377;7
252953;159182141X;0
236283;0307021785;0
177638;0515132020;10
129827;0027426432;9
59912;0440225701;0
198711;0671534718;0
1733;0828003882;5
89192;904492401X;0
25436;2253061190;0
269321;0553581023;8
32440;0064471101;9
149421;1559344687;0
179751;0330485423;0
229011;0671502255;0
21576;0345382919;0
268030;0449910709;0
262186;2020551276;7
163824;207054138X;9
197775;1551668548;0
27813;0515133302;8
137261;842860049;3
9718;0590679090;0
78834;0679776370;0
184871;3547719046;7
212467;1558744150;5
176902;0671619683;0
252562;0451408888;5
95010;0553254340;0
213919;0316309419;0
71712;0376026928;0
36606;0694515922;0
52584;37363000X;0
198711;0440226414;0
248098;0679450408;9
153662;1591051290;9
30779;0679872760;5
67397;0441008763;0
127233;055356451X;0
115904;0142001805;8
195694;0345321022;0
98391;0756400066;8
52584;0061098280;0
146113;0451176723;0
9094;0446310786;0
278418;0590485237;0
111637;0060540753;4
2358;0807515604;0
44728;0743460529;0
19484;0876305168;5
108600;0758904649;10
131975;0440212561;0
212898;0440186498;0
193898;0380817632;6
258938;0679437037;0
189848;0689714335;10
159732;0688840736;0
132199;044661162X;0
106028;8880140078;0
238120;0743403614;0
136791;0671021001;10
76532;0802117414;8
188792;0316158720;9
9893;0385319606;0
35859;188731721X;0
1184;0743444051;0
69721;0451167716;9
11676;0717276805;7
52853;1575660504;0
131402;0099727404;0
171045;0439667615;0
93569;068817785;9
66942;0831796197;0
53220;034543448X;6
74413;0670892475;0
254405;0842332251;5
26544;0671002201;0
220278;0373153279;0
3546;0142002267;8
161535;3499222256;9
12835;3257201605;0
233262;1551669447;0
242317;0395977894;8
11676;0373033230;7
44091;0553298240;0
114368;0425155188;5
242824;0394863658;0
59172;0373289561;0
116630;0440225701;0
164944;2290306320;0
28573;3550075359;3
41086;1551668114;0
210035;0449205800;0
56959;0679737413;10
140036;0882640038;9
107301;0140327592;0
265447;0394717686;8
201290;0871132109;0
106816;0445044292;0
17190;0849976162;10
11601;0671463195;0
278418;0590455702;0
37420;0425141233;5
3373;0786889055;0
235392;0441003257;0
213350;0453010296;0
148966;0373246129;6
225810;0425140032;0
114893;0413486109;10
215225;3492229417;7
74908;0671746723;8
95556;1555582036;5
174830;0023470801;5
61667;0755325176;0
31226;0770422632;0
154037;0007118627;0
17282;0440204208;0
147965;0670894494;0
268618;1881394204;0
191447;0738204420;0
160196;1568840241;9
156381;0140343385;0
201684;0140327746;7
170229;0486277984;0
269833;044651747X;6
245410;0452265169;0
111035;0425138585;0
205502;0060934417;0
11676;0752808753;2
247129;0446610038;10
120093;1556524919;0
23768;0684862336;0
147847;0671693816;8
185384;0373872011;0
221445;1570645876;0
155173;0743453468;0
203075;0140620648;0
166813;0767908171;9
143134;0684836491;0
8807;3404144783;8
235842;087123808X;0
86048;0805063897;9
56862;0060937939;0
69355;0553117467;8
81322;0743435559;0
233256;0452258901;0
212427;055310523X;7
126736;0843942991;0
212898;039913676X;0
60277;0486297926;0
63595;1551666928;0
55734;0451458591;0
96496;0307021068;0
95359;0440940001;9
231857;1857978684;0
108827;1560971878;0
175287;0679883428;8
148744;0486282112;0
39281;0312289723;0
257204;0886775523;10
222942;0140122311;9
268692;0316693251;0
247241;0778320375;0
16504;0749336137;8
4285;0375502238;0
113568;0553249274;10
271538;0060186534;0
248850;0449149986;9
16795;0688040330;9
196077;0061030651;0
158973;0671755064;8
62339;0140013067;0
188064;07704422470;0
168387;0718143418;0
234359;0505523752;5
194669;0812570928;0
13246;0316158720;0
39400;0679742298;7
212986;0671578286;9
172030;0440473098;0
38781;0515125032;0
154992;1565073711;0
42914;0345313860;0
143964;1562824090;6
107923;1861976127;9
11676;3462029568;7
18095;0451454782;7
38556;0140167773;0
183131;0684810395;6
67663;0060975547;0
273912;0812534077;0
69697;0515132640;0
76626;0174434901;10
248540;0863223060;0
263637;1857329554;10
172847;0385267118;5
245645;0743262174;0
6251;0684824728;0
200674;0373028350;0
121594;0842329110;0
190925;0312998368;0
69697;0142001740;0
16634;0345404769;0
49109;0441865038;0
153662;082176053X;7
192428;0446610038;8
182086;0440241057;10
20172;0440952522;10
28204;0425165701;0
30711;0330363670;0
93047;0767915062;8
130474;0440226430;0
65817;034536628X;0
170634;0671001795;0
137688;044922046X;10
127204;1881273156;8
164368;3453116836;0
53174;0671003755;0
184299;0316920541;0
78553;044632342X;10
275970;0452284449;0
115490;0425192733;0
204285;1891442139;0
64436;0805051309;6
187410;0679722661;0
25436;2290331562;0
135045;0440226104;0
95359;067977016X;0
6575;0375422412;7
5975;0385484518;0
31315;044022165X;0
106225;0671027387;0
211351;0131865781;5
243077;0679747567;0
240144;0425166171;0
67547;0151006725;0
268032;0380558890;0
263227;0330299301;0
106225;0312966806;0
111245;0446310786;0
148744;037302505X;0
137755;8807811952;0
189334;0312198256;0
190453;006623607X;8
246655;0553010549;0
263054;0451162846;0
27617;0393035921;0
151605;0395277698;8
79009;0345334531;0
70222;0394740181;0
87746;0060929847;0
60244;0679439382;7
174216;0394711262;0
147847;0449219461;0
71739;3442449022;0
249732;0528814265;0
122506;0399148620;0
69971;0819311952;0
21061;0312278586;5
93698;0517084791;7
234623;0425089037;0
186582;8401011698;5
147847;0380722615;0
56399;0440184622;10
41589;044022165X;8
27649;0385297661;0
262399;0345413881;0
20115;0840772122;0
110973;0440171075;0
224349;0312181094;0
187170;0812523016;0
224904;0373123884;1
227276;074931981X;0
49889;0590044109;5
66942;0451197127;0
252946;0722157657;6
11676;8820023385;0
278621;1550390961;8
101620;0373240716;9
28523;1558672125;0
36554;068480039X;0
162625;0440213290;0
264321;0861013301;5
264082;0451206525;0
243756;0380731851;0
165455;0590208330;0
20062;3453003128;0
43619;0380730138;0
187621;0553840258;0
38464;0006496423;0
211288;088411936X;0
81492;0821752286;0
268622;0312302487;0
41227;3426622475;0
203240;0670030643;0
14521;0446362816;0
148258;0060192119;8
60244;1853261319;8
47534;3407797907;0
102705;039914112X;0
35857;0553561537;0
69042;0812590449;0
31308;0316852112;7
112026;0451205421;0
123608;0030145023;0
123744;0061096865;0
100822;0345346777;0
252695;0515090506;8
16795;0590441434;0
110029;0670861324;0
227275;0060502258;7
275611;0061094110;9
50849;0812511816;0
55178;067697175X;9
177690;0385336179;0
261603;0312901437;6
137190;000651412X;7
231592;0385263414;9
230522;0060808551;10
20688;8423987833;0
270713;0812532619;0
74103;0765340313;7
95923;0395669588;0
145657;0440215900;9
133935;0393320979;0
245963;0966541901;0
244742;0553571427;4
17761;0786889349;0
23902;0751501999;7
225087;0345455711;0
11676;0446601853;10
26544;0688130984;0
107951;3499421674;0
125039;074321255X;0
130571;1582342849;9
203968;0307100022;0
28523;0439064872;10
242824;0515102490;0
30712;0099179415;7
36554;0374250820;9
31391;0440224217;0
154418;8482662716;8
230474;0380711524;0
249924;0061000019;0
206301;0312937385;0
242083;0553572733;6
267249;0060177810;0
216386;0452283027;0
47316;0687132428;0
205473;0061094129;0
200226;0449006530;0
130342;0586064540;0
37874;080411336X;0
23364;0446603988;9
271398;0373483201;0
274301;1868126536;0
143253;0394849612;7
159031;0875965512;5
117111;0525947647;0
77274;0345423135;9
72992;207038537X;0
229921;0425182908;0
30824;0553569910;0
35859;0671890913;0
200409;0743216342;0
49144;843392060X;5
245090;0671502549;8
76626;0330301624;0
177458;0451458877;0
128331;055326611X;8
222716;0702221740;0
123501;0679722416;0
263555;0688177867;7
135277;2253005622;6
17190;1551666480;0
252848;0440217547;0
175003;0743457943;0
165215;0743411269;9
48025;0446324191;8
242106;0307001067;0
153662;0446605514;0
147141;0452271770;0
94958;0062510789;0
67034;038080719X;0
240051;0809463288;8
62417;0451208765;0
25981;0671888587;5
184299;0380652196;0
150124;0971880107;0
115490;0842332340;0
201526;0553291025;0
256167;0590432788;0
13948;972422130X;0
265115;0312970056;5
196077;0553562746;7
97620;0864423330;0
257625;0440330076;7
244349;051511247X;0
110973;0373030622;0
163973;1575660369;7
22134;8422625350;8
123625;0860071294;0
171114;0446605239;9
193734;0880299185;5
131126;8445072919;0
269728;0552147486;8
76499;0819561606;10
69042;0712183798;0
25292;0312975767;0
204864;0380725827;0
85268;039914787X;8
47971;0929387619;7
170229;0865542457;0
192424;0786881852;9
217566;0553814494;7
63714;0952011212;10
225617;1559703237;0
160681;0373707967;0
22625;0333677676;0
182085;0440216818;0
35859;078600133X;0
259260;0330284789;0
275850;0446602620;8
230522;0743412621;0
11462;0771087918;9
181176;0399147365;0
23902;0575041773;7
52574;0805065857;10
224349;0060512822;0
230731;3548363806;0
141608;0971880107;0
25601;0375703128;0
69697;0380760959;0
4385;0446360708;10
82793;0862784956;9
11676;0451191013;6
7898;0440213525;0
43246;0449216861;0
235842;0060263970;0
248615;0312983824;8
104665;006251377X;0
198011;0451166892;8
86243;0460873482;0
204864;0142180017;0
157247;042518269X;5
267326;0440224764;9
130571;0553268880;0
11676;0425120430;7
56447;0816711844;0
6323;0812571991;0
135265;0373057423;5
127233;0060183713;0
104636;0440229081;10
143253;0553265598;0
231210;0316779237;0
35859;0590997327;0
278144;0446525804;0
54511;0385334389;7
111536;0345384369;10
225810;0786889039;0
13082;0061008400;0
159137;156924748X;0
136348;1570613818;0
86033;0733612164;4
80603;849550152X;10
268405;226403601X;0
248718;1556705972;10
205473;0380899345;0
196077;0345425308;0
190925;0061030503;0
7346;0312979509;0
145992;0312924607;5
193966;0553575090;8
16237;0451187717;0
242006;0671020714;0
212898;0030007194;0
88677;0553576003;7
203603;1576104699;8
207825;0195142616;0
264321;0553285815;0
228998;0452282829;0
262391;0380432811;10
62881;0804104999;0
271284;0671660187;0
214443;2748500245;0
42458;0451204891;0
68156;0717283364;0
216546;0451525663;5
216057;068484267X;8
145429;0140185216;5
235392;0671525743;0
93518;0684849046;0
243930;0060922249;0
259378;0850303532;5
222110;0373218036;0
42803;0345335651;0
105979;0425141233;0
12122;1740590120;7
134483;0374522804;0
235498;188886902X;0
270713;0886772680;0
193367;0595225020;10
204359;0971880107;0
146167;0807113484;9
254226;0787100153;0
111944;0451148223;9
162639;0515133639;0
37239;0765340240;0
261037;1901447081;0
31551;1555611664;5
151002;0451203070;9
11676;055324700X;8
185308;0671022830;0
172030;0373705727;0
60244;0373167539;0
16634;0770421245495;0
212898;0590503898;0
25601;0613222407;6
180378;0553573357;8
38654;0671020609;10
16966;0425179052;9
96925;0452011558;7
52614;042519521X;0
258151;051511264X;0
11676;0689812744;8
136605;0061012882;0
8362;0446310786;0
47779;0807508527;0
8782;0670886610;0
255218;0684836270;0
26883;0099410192;0
7283;0440234859;0
244420;0590431145;0
187145;067976156X;0
38802;0380711966;0
8284;0445206578;10
54898;0385324138;10
33459;0451146425;0
60244;0915943263;0
184401;0440213320;0
95193;875293700;0
59765;34667829791;10
5466;0756400953;0
5331;0563534753;10
198809;0380717018;0
247852;0440531241;0
211152;0446679593;10
135768;0966914031;8
198711;0913367532;0
88733;0918949165;10
252328;0744549183;0
146078;0385509456;0
227276;0140175962;7
72555;1572240423;0
213518;1585420522;8
244139;3442452368;0
86408;1567314503;0
98104;0380730847;0
73053;0671867679;0
81682;0375703063;5
17836;0679728899;0
100568;0571209475;0
274175;2253033723;7
246810;074320011X;8
70052;0451456718;5
16795;0425077837;8
251844;0192838423;10
78229;0385498802;9
31315;0425182908;0
190708;0380001411;0
251140;0373169884;0
37950;0345440021;0
178181;0440475198;0
161200;0515136549;0
146113;0821770195;2
107784;0449203190;5
83503;0380018179;8
269337;0679310452;6
77940;0373075006;0
143253;0670834513;7
13915;0060589272;0
133958;0066210690;0
145184;0563537299;8
12538;0140298452;0
244662;0061020710;7
52584;0425118703;0
25131;0440125820;0
15144;0425089517;0
20768;0449221512;0
16161;0868962147;0
102702;1572973285;0
88793;0316909688;10
203380;0821738984;0
41854;0553583557;8
119858;0345466357;0
129690;0553279726;10
59150;0804106304;0
213316;1904034144;6
120548;8420603775;0
66385;0440224659;0
153662;0385308434;0
253852;2290337617;0
144531;0440226414;0
189835;0679606637;5
25311;081202947X;0
86189;0679744681;0
11676;2341234567;0
31040;0451203771;0
114414;076072346X;0
67729;0425104346;5
272897;0590453688;0
211232;0312995423;6
94004;0671002821;6
182334;0786867345;0
11676;0061000043;9
136560;8807812940;8
222642;0752844059;0
151654;0373244487;0
94801;0061057649;7
25217;0586064303;0
163319;3442152445;8
218430;0871137410;4
212898;0373034709;0
73261;0140293248;7
76019;0345436911;0
171078;077102875X;0
36141;0375706062;8
239584;1580050883;0
111947;055327998X;10
62464;0451524411;5
36231;044651764X;0
138100;0821757644;8
237074;3453213599;9
102967;0395586801;0
197364;0441009727;0
246655;0671556843;0
142017;0425081818;5
64436;0060096209;0
29915;0395933463;0
167509;0330370529;5
176733;0312929323;5
142256;0451128567;0
207450;0743457951;0
61901;0345377702;7
274004;0743456386;9
96335;0743427327;0
56447;0806524057;0
127129;0373227396;0
58236;0486268713;0
198699;0425176339;0
6564;055326981X;0
76499;0064405842;10
156502;8432932019;0
253351;3499263378;0
265221;0931580536;10
175003;0449001016;0
121119;0345334205;9
111190;0380817683;8
113908;0804101515;0
87707;2070378772;8
95280;0786868619;9
111352;0702222992;5
35859;0553095412;0
67838;0345377702;0
133747;0590486101;0
110912;0553573926;0
242824;0373072058;0
207246;0812043642;0
40943;0553203517;0
191671;0743437136;7
76352;0440217369;0
233911;067165599X;0
95049;0553575694;0
137688;0345439112;8
107099;067976657X;7
157273;0684196778;7
156269;192900107X;0
147387;015100160X;0
88283;3518188216;9
230013;0812570030;8
32037;0385316917;8
73394;0786015608;0
235935;0373033966;0
241980;0684853515;8
254;0575061596;0
143175;0848716868;7
146803;0385497466;8
12538;0440225701;0
216781;0446672211;7
221040;038542017X;9
182993;0060546875;0
278418;0590869876;0
16488;0679429220;0
248531;0140122087;0
99115;0805063579;5
246617;0146000161;0
11676;0609601032;7
177073;0448410869;7
20347;0440221595;9
267221;0140620249;0
80397;0552996009;5
250300;0435122118;6
243947;0842300414;0
87777;849618014X;0
188162;0399127984;9
85962;0312867875;7
182746;0312965060;0
66624;055321036X;0
12982;8408019996;0
226745;0806997613;0
123430;0385484518;0
217701;9783257701388;0
189334;0394223179;10
113519;052594480X;0
114868;1896860982;0
184513;0060198346;0
234623;0440225450;0
37019;0151002290;0
259629;0345384466;10
250359;0453007864;9
566;0385314019;6
1131;0174434642;8
53220;0380718340;8
268292;044508376X;8
162639;1551668912;0
212898;0373120338;0
211919;0679403612;0
14958;844063787X;8
30462;0375705856;0
10447;0060188731;9
49109;0451170113;0
131402;0920620280;0
127359;1850158428;0
79527;0812520297;0
261685;0060957182;10
212645;0965064255;0
240888;0312978766;5
21895;0345337662;6
66789;0312263120;4
53220;0618056815;7
138995;043936213x;10
143011;006000438X;7
185233;0307118266;5
238889;0061013447;10
172742;0805035893;0
23902;0747543992;10
251422;0373022786;0
102400;0192816845;0
273507;0865472807;7
170229;0679411658;0
135681;184115458X;10
19019;0684809001;5
16854;0375700757;0
76626;0192833278;10
259930;1402200544;10
172760;0517415283;6
16949;0743211227;9
180562;0385320159;0
257655;0812571460;0
129074;0553246771;0
114200;0671027573;0
59172;0515131229;8
91203;1904132278;7
155014;0440222656;0
16916;067168390X;0
113817;0767902041;0
226545;0553586130;0
216444;9055580147;0
10030;0380001012;0
83288;0765304368;0
127779;0505524333;0
238541;0385322216;0
219654;3492232000;0
153662;088101110X;10
43492;1568651015;0
203993;002542730X;0
102675;04497002766;8
U013;0971880107;4
224226;0446358584;0
55136;0140137327;8
16798;0671797050;10
255255;842700611X;5
260217;037570504X;0
230385;0914839152;6
169492;0156658992;9
20115;0394864298;0
114414;0395353009;0
48268;3453866797;0
100459;0874776945;8
14357;0310501016;7
129074;0446403040;8
8454;0156027321;9
269719;0385335482;0
92979;0679446486;0
172512;0425110451;0
125287;0440503248;0
9605;0449137465;0
212898;0373614608;0
224572;8480764511;10
3326;3746613531;0
152688;0871137534;5
262998;0416723500;8
99277;059035342X;0
163759;037309938X;5
36836;0805019367;0
142523;0310224721;0
30276;0316911488;0
227072;0345391055;7
52614;037327243X;0
188951;0380761483;0
185233;0316358983;5
241791;0812520157;0
86548;1850152713;10
218980;0140434895;0
11676;0877014485;10
125411;1561480711;0
274061;0425129551;0
208472;1586480170;8
69697;0505523752;10
11676;0385333757;10
76352;0758204450;0
232131;0689822901;0
21618;0671898841;8
232688;0441569595;0
180707;0571175465;0
55492;0446605239;0
250523;0385485107;7
33580;068483068X;0
19842;044841970X;0
76499;0375701168;10
11676;0802134807;0
193458;0399145923;6
160558;0451169522;9
97754;0451180429;8
249894;1885223684;0
220564;0385492081;0
148712;0060977280;0
164465;0764701096;0
88693;0670030961;6
243876;3774231966;8
250739;8804341971;0
86189;0440223202;6
171118;0894950525;8
76352;0671000349;0
229409;1573225517;0
277471;3804430058;0
151824;0440180953;9
52350;287097017X;8
273420;1413707823;10
30511;0156505150;8
217121;0340748931;0
11676;8420646253;0
31315;0345300203;6
145916;11254041;7
188796;0684801221;10
91017;0446609404;9
110973;0451515811;0
138097;067942573X;0
98391;006000181X;8
11676;1853714402;0
29259;0894809946;10
134797;0515129232;0
80826;1578631351;6
3363;0060926201;0
129074;0394726243;8
41347;O97188O1O7;0
129358;0451400631;0
191054;0192717952;0
56271;033025359X;8
11676;0525946829;6
106273;088419325X;0
168579;3423118318;7
69697;037348478X;0
105987;0345323335;8
251614;0749738030;7
14521;0449213943;0
55187;0345333748;0
164728;0385483503;0
67298;0425196453;0
11718;0688180639;5
161348;0553577565;0
11709;1558744630;0
147451;0670031976;0
190955;0848727258;0
185752;0684867400;8
119282;0670844527;0
85656;0373077637;0
239584;0061009059;5
59390;0440224837;0
192211;051513287X;5
243651;0373243790;0
115120;0785273077;0
876;0345310292;0
161936;0937539481;0
140358;0451160525;5
200674;0446604089;0
172030;0445203668;8
156214;0671670689;0
33391;0451404823;8
93047;0525945253;0
182085;0671644475;10
271284;0440220602;0
94923;0743456823;0
211997;0060964073;0
223530;0590423789;0
263472;0446527165;5
224249;0671454463;0
278418;0425118703;0
158597;0060929510;10
210874;0156005891;0
4174;0694014532;0
269890;0312105134;0
207825;1572972009;0
253855;0399139087;7
123430;0553578650;5
277378;0140089128;0
199491;0553582747;0
255943;0140432280;8
67775;0373764375;0
266865;0525946578;0
210599;0449203131;0
172676;0380851180;7
11638;0965036022;0
88283;038548237X;8
125538;0743464842;0
239584;1582343047;8
32300;0061065765;8
23939;887983471;0
85426;1885061633;0
159440;2253004367;0
69790;0312317808;0
U006;0971880107;6
74056;0312983271;7
27813;0515135739;8
230522;0307109100;0
170997;0440211727;0
269157;0553074997;0
112914;1557041164;0
273501;8881837293;0
150291;3518376764;0
11676;0451201507;7
78673;0590920685;10
110076;0425157229;0
140576;0373033443;6
503;0765346672;0
26583;0870992414;0
264947;0440224594;9
210485;0812532538;9
52199;055328942X;0
185384;0515098612;0
176381;0688156819;10
160558;0553256920;10
10699;0446671002;4
170851;0374128715;0
226545;0373196504;0
108035;8845902803;8
219073;0880708077;9
119859;2207500756;0
227520;0670878847;0
49615;0451099648;3
164905;0373031068;5
89602;0449203344;0
129358;0380785625;0
61427;0440412927;0
11413;0671883208;5
11676;0821772147;0
169784;1589193571;0
10030;0449134482;0
138189;0671004573;6
179730;044018293X;7
42123;0446611611;9
160541;0552133094;8
23902;0140150331;8
267898;0812550307;5
252848;1551662841;0
198711;0590251635;0
8454;0375412824;6
257315;0061098124;0
110040;1570361061;0
237474;1573228214;0
90423;0446608262;0
63714;0721409423;9
67840;0446528382;8
235105;039330762X;10
69697;0743406451;0
154070;0345334302;0
137591;0802403557;0
143683;0373064489;7
30276;0440217563;7
107951;3499422115;0
166772;842700558X;5
189080;0425180638;6
236283;0553285785;0
155356;270287066X;7
120908;0312421036;0
143253;0590520792;0
222296;0060928336;0
216466;0553577174;0
269566;0451167805;0
90616;0375431292;8
34075;0441735762;0
124079;0590417843;7
177985;0440155509;8
61632;3453090772;0
232422;0786866195;0
110029;0140011528;0
249064;0451201442;7
145619;0609602497;0
1211;0671619055;0
106225;0671732641;0
253556;0942237196;10
231827;0671042858;10
35050;0449243516;0
252071;0380781913;0
201475;0448060205;0
179978;0517459825;8
195116;0671021338;0
159904;8882115291;2
182987;0795309902;0
156150;0743418700;0
170184;075152543X;0
169057;0446601241;0
73651;044100900X;8
114414;0440211727;0
178181;0310228646;0
144455;0816019223;0
275970;0807282324;0
170530;0778800180;8
146230;0816708002;0
204167;0451190491;0
239594;9029021438;9
149198;0618129030;9
111947;0590483471;7
8674;0971880107;1
76352;0553157035;0
198711;0307301435;0
224349;0743529243;8
144979;9600327149;0
46848;8484037339;0
234614;0671458639;0
217905;0373764820;0
247958;0373271794;0
85872;0060392452;7
100822;0312959974;0
105979;0553251996;0
249826;0060987529;8
229707;0425186865;10
56447;0385484518;0
174791;0395278023;0
41667;0451150023;0
242824;0373270356;10
225073;1864481161;0
258094;0552150738;10
48494;0451174755;0
116041;0440223601;5
70415;0345373294;0
203240;0448405288;0
76352;0440176115;0
178920;0140266771;0
211640;0752517759;0
226616;0553095153;8
33826;0375810684;7
U005;044023722X;5
196077;0312955510;0
180586;0440222826;0
37034;880433830;6
181223;0671867318;0
162639;0060194316;0
255056;0765303671;0
211767;0140258132;6
26544;0913367095;0
38023;0330353314;0
56598;0060504110;6
275970;0553275976;0
242310;1551666839;0
177630;0874065038;10
240035;0425140032;0
123981;0911954023;0
165308;0553474294;0
109955;0671719785;0
71712;0345418972;0
146348;0804113475;0
199416;0060176660;5
156150;0440235952;0
126697;0786808012;0
169033;0140275010;0
159390;3502512515;0
11724;089480829X;10
216760;0425174484;8
242299;0786707186;7
224103;1551665557;7
242006;0373029438;0
225763;0898154391;5
182202;0763614211;10
195694;158234146X;0
33145;2841564339;7
179288;070476217;9
189835;0679602321;5
17726;0786889683;0
122671;1559277238;8
130571;0671600729;0
160735;0440224772;8
242409;0631197346;0
16795;0385145217;9
15408;140003065X;0
133868;0373218877;0
35050;0886774802;0
72028;0684833735;0
208622;0141306556;0
191187;0553089447;0
243967;0064400034;0
15224;0330413163;7
262525;0553280589;5
235842;0307116034;0
31315;0061099643;0
82931;0373029500;0
58029;039914112X;0
196502;1841000612;0
109783;0752837613;5
140000;1852427116;0
179791;B000051XGM;0
262311;0571150454;0
16916;0380718340;0
188411;0971880107;1
113519;059063271X;0
18155;0805076417;0
